Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
2020-12-03 14:04:00,14911,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,536975.0,2.0,47.4,23.7
2020-12-03 14:04:00,14911,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,1.0,17.7,17.7
2020-12-03 14:04:00,14911,Probiotic Supplements For Dogs,79321,536975.0,1.0,29.7,29.7
2020-12-03 14:04:00,14911,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,536975.0,1.0,76.5,76.5
2020-12-03 14:18:00,14723,Dog And Puppy Pads,85123A,536976.0,2.0,35.4,17.7
,17819,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,536980.0,3.0,197.1,65.7
2020-12-03 14:27:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,536982.0,13.0,726.96,55.92
2020-12-03 14:27:00,,Dog And Puppy Pads,85123A,536982.0,6.0,243.72,40.62
2020-12-03 14:27:00,,,22086,536982.0,13.0,528.06,40.62
2020-12-03 14:27:00,,Probiotic Supplements For Dogs,79321,536982.0,6.0,396.72,66.12
2020-12-03 14:27:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,536982.0,6.0,917.64,152.94
2020-12-03 14:35:00,17841,Probiotic Supplements For Dogs,79321,536984.0,4.0,102.0,25.5
2020-12-03 14:40:00,15373,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,536985.0,1.0,23.7,23.7
2020-12-03 14:40:00,15373,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,536985.0,1.0,76.5,76.5
2020-12-03 14:54:00,17198,Dog And Puppy Pads,85123A,,1.0,17.7,17.7
2020-12-03 15:05:00,17238,,,536988.0,1.0,17.7,17.7
2020-12-03 15:19:00,14396,Dog And Puppy Pads,,536993.0,1.0,17.7,17.7
2020-12-03 16:02:00,16725,Probiotic Supplements For Dogs,79321,537023.0,1.0,29.7,29.7
2020-12-03 16:35:00,12395,,85099B,537026.0,,23.4,11.7
2020-12-03 17:20:00,13081,Sheba Perfect Portions Pat Wet Cat Food,22197,537034.0,4.0,20.4,5.1
2020-12-03 17:28:00,15545,Pet Odor Eliminator,84879,537036.0,2.0,20.28,10.14
2020-12-05 10:03:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537037.0,2.0,47.4,23.7
2020-12-05 10:12:00,15465,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537038.0,14.0,214.2,15.3
2020-12-05 10:12:00,15465,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537038.0,,197.1,65.7
2020-12-05 10:27:00,13089,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,537040.0,8.0,525.6,65.7
2020-12-05 10:45:00,13838,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537042.0,1.0,76.5,76.5
2020-12-05 10:52:00,18055,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,,1.0,23.7,23.7
2020-12-05 10:52:00,18055,Dog And Puppy Pads,85123A,537044.0,1.0,17.7,17.7
2020-12-05 10:58:00,18109,Dog And Puppy Pads,85123A,537046.0,1.0,17.7,17.7
2020-12-05 10:58:00,18109,Nexgard Chew For Dogs,82484,537046.0,1.0,38.7,38.7
2020-12-05 11:02:00,13069,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537047.0,1.0,17.7,17.7
2020-12-05 11:02:00,13069,Pet Grooming Brush,20725,537047.0,2.0,,9.9
2020-12-05 11:04:00,16241,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537049.0,1.0,17.7,17.7
2020-12-05 11:12:00,15708,Dog And Puppy Pads,85123A,537051.0,1.0,17.7,17.7
2020-12-05 11:15:00,16839,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537052.0,3.0,197.1,65.7
2020-12-05 11:45:00,16814,Dog And Puppy Pads,85123A,537055.0,1.0,17.7,17.7
2020-12-05 11:45:00,16814,Pet Odor Eliminator,84879,537055.0,3.0,30.42,10.14
2020-12-05 11:49:00,15351,Earth Rated Dog Poop Bags,85099B,537057.0,1.0,11.7,11.7
2020-12-05 11:49:00,15351,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537057.0,1.0,17.7,17.7
2020-12-05 11:49:00,15351,Sheba Perfect Portions Pat Wet Cat Food,22197,537057.0,1.0,5.1,5.1
2020-12-05 11:57:00,12567,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537065.0,1.0,27.9,27.9
2020-12-05 11:57:00,12567,Pet Grooming Brush,20725,537065.0,2.0,19.8,9.9
2020-12-05 11:57:00,12567,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537065.0,1.0,76.5,76.5
2020-12-05 12:09:00,16353,Probiotic Supplements For Dogs,79321,537117.0,8.0,204.0,25.5
2020-12-05 12:13:00,13831,Dog And Puppy Pads,85123A,537127.0,22.0,336.6,15.3
2020-12-05 12:13:00,18118,Dog And Puppy Pads,85123A,537126.0,1.0,17.7,17.7
2020-12-05 12:13:00,18118,Earth Rated Dog Poop Bags,85099B,537126.0,1.0,11.7,11.7
2020-12-05 12:13:00,18118,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537126.0,1.0,17.7,17.7
2020-12-05 12:13:00,18118,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,537126.0,1.0,11.7,11.7
2020-12-05 12:15:00,12841,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537128.0,1.0,17.7,17.7
2020-12-05 12:15:00,12841,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537128.0,1.0,27.9,27.9
2020-12-05 12:15:00,12841,Probiotic Supplements For Dogs,79321,537128.0,1.0,29.7,29.7
2020-12-05 12:23:00,17796,Rechargeable Pet Nail Grinder,22960,537130.0,1.0,25.5,25.5
2020-12-05 12:26:00,15716,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537131.0,1.0,23.7,23.7
2020-12-05 12:26:00,15716,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537131.0,1.0,17.7,17.7
2020-12-05 12:26:00,15716,Pet Odor Eliminator,84879,537131.0,3.0,30.42,10.14
2020-12-05 12:29:00,18156,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537133.0,1.0,23.7,23.7
2020-12-05 12:29:00,18156,Sheba Perfect Portions Pat Wet Cat Food,22197,537133.0,1.0,5.1,5.1
2020-12-05 12:35:00,17059,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537135.0,1.0,23.7,23.7
2020-12-05 12:35:00,17059,Earth Rated Dog Poop Bags,85099B,537135.0,1.0,11.7,11.7
2020-12-05 12:35:00,17059,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537135.0,1.0,17.7,17.7
2020-12-05 12:35:00,17059,Pet Grooming Brush,20725,537135.0,1.0,9.9,9.9
2020-12-05 12:35:00,17059,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537135.0,1.0,76.5,76.5
2020-12-05 12:43:00,16327,Pet Grooming Brush,20725,537137.0,1.0,9.9,9.9
2020-12-05 12:43:00,16327,Pet Odor Eliminator,84879,537137.0,3.0,30.42,10.14
2020-12-05 12:44:00,17211,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537138.0,1.0,23.7,23.7
2020-12-05 12:44:00,17211,Dog And Puppy Pads,85123A,537138.0,1.0,17.7,17.7
2020-12-05 12:44:00,17211,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,,17.7,17.7
2020-12-05 12:47:00,17026,,22423,537139.0,1.0,76.5,76.5
2020-12-05 12:57:00,12748,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537142.0,1.0,27.9,27.9
2020-12-05 12:57:00,15570,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537141.0,2.0,35.4,
2020-12-05 13:00:00,15880,Dog And Puppy Pads,85123A,537144.0,1.0,17.7,17.7
2020-12-05 13:00:00,15880,Earth Rated Dog Poop Bags,85099B,537144.0,1.0,11.7,11.7
2020-12-05 13:00:00,15880,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,,537144.0,1.0,17.7,17.7
2020-12-05 13:00:00,15880,Sheba Perfect Portions Pat Wet Cat Food,,,1.0,5.1,5.1
2020-12-05 13:03:00,16718,Rechargeable Pet Nail Grinder,22960,537153.0,1.0,25.5,25.5
2020-12-05 13:05:00,15808,Earth Rated Dog Poop Bags,85099B,537154.0,4.0,46.8,11.7
,15808,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537154.0,1.0,17.7,17.7
2020-12-05 13:05:00,15808,Probiotic Supplements For Dogs,79321,537154.0,1.0,29.7,29.7
2020-12-05 13:17:00,14527,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537159.0,1.0,23.7,23.7
2020-12-05 13:17:00,14527,Nexgard Chew For Dogs,82484,537159.0,1.0,38.7,38.7
2020-12-05 13:18:00,14161,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537160.0,1.0,17.7,17.7
2020-12-05 13:29:00,13767,Pet Odor Eliminator,84879,537179.0,6.0,60.84,10.14
2020-12-05 13:42:00,16402,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,537192.0,1.0,11.7,11.7
2020-12-05 13:55:00,15311,,22502,537195.0,1.0,35.7,35.7
2020-12-05 13:55:00,15311,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537195.0,1.0,17.7,17.7
2020-12-05 13:55:00,15311,Probiotic Supplements For Dogs,79321,537195.0,4.0,102.0,25.5
2020-12-05 13:55:00,15426,Canned Cat Food,21137,537196.0,4.0,81.36,20.34
2020-12-05 13:55:00,15426,Pet Odor Eliminator,84879,537196.0,1.0,10.14,10.14
2020-12-05 14:06:00,15894,Sheba Perfect Portions Pat Wet Cat Food,,537199.0,1.0,5.1,5.1
2020-12-05 14:19:00,,Rechargeable Pet Nail Grinder,22960,537201.0,2.0,,22.5
2020-12-05 14:19:00,12472,,22423,537201.0,1.0,76.5,76.5
2020-12-05 14:45:00,15555,Pet Odor Eliminator,84879,537204.0,2.0,20.28,10.14
2020-12-05 14:52:00,13034,Pet Odor Eliminator,84879,537205.0,2.0,20.28,10.14
2020-12-05 15:02:00,15235,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537206.0,1.0,23.7,23.7
2020-12-05 15:06:00,17402,Rechargeable Pet Nail Grinder,22960,537207.0,1.0,25.5,25.5
2020-12-05 15:12:00,15889,Pet Odor Eliminator,84879,537208.0,2.0,20.28,10.14
2020-12-05 15:15:00,15953,Dog And Puppy Pads,85123A,537210.0,6.0,91.8,15.3
2020-12-05 15:15:00,15953,Pet Odor Eliminator,84879,537210.0,,20.28,10.14
2020-12-05 15:18:00,16143,Pet Grooming Brush,20725,537211.0,2.0,19.8,9.9
2020-12-05 15:21:00,12720,Earth Rated Dog Poop Bags,85099B,537212.0,2.0,23.4,11.7
2020-12-05 15:21:00,12720,Rechargeable Pet Nail Grinder,22960,537212.0,1.0,25.5,25.5
2020-12-05 15:21:00,12720,,,537212.0,4.0,20.4,5.1
2020-12-05 15:38:00,12747,Nexgard Chew For Dogs,82484,537215.0,6.0,199.8,33.3
2020-12-05 15:38:00,12747,Pet Odor Eliminator,84879,537215.0,3.0,30.42,10.14
2020-12-05 15:40:00,,Nexgard Chew For Dogs,82484,537216.0,,77.4,38.7
2020-12-05 15:47:00,14081,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537219.0,1.0,23.7,23.7
2020-12-05 15:47:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537219.0,1.0,17.7,17.7
2020-12-05 15:47:00,14081,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537219.0,1.0,76.5,
2020-12-05 16:00:00,14404,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537222.0,1.0,17.7,17.7
2020-12-05 16:00:00,14404,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537222.0,1.0,76.5,76.5
2020-12-05 16:10:00,13579,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537223.0,1.0,23.7,23.7
2020-12-05 16:24:00,13174,Dog And Puppy Pads,85123A,537224.0,2.0,35.4,17.7
2020-12-05 16:24:00,13174,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537224.0,1.0,17.7,17.7
2020-12-05 16:24:00,13174,Probiotic Supplements For Dogs,79321,537224.0,1.0,29.7,29.7
2020-12-05 16:41:00,12748,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537225.0,1.0,17.7,17.7
2020-12-06 08:42:00,17677,Earth Rated Dog Poop Bags,85099B,537227.0,17.0,168.3,9.9
2020-12-06 09:21:00,13652,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537231.0,1.0,23.7,
2020-12-06 09:37:00,17428,Nexgard Chew For Dogs,82484,537233.0,2.0,66.6,33.3
,,Canned Cat Food,21137,537237.0,1.0,45.72,45.72
2020-12-06 09:58:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,,537237.0,1.0,50.82,50.82
2020-12-06 09:58:00,,Dog And Puppy Pads,85123A,537237.0,1.0,35.46,35.46
2020-12-06 09:58:00,,Earth Rated Dog Poop Bags,85099B,537237.0,1.0,25.26,25.26
2020-12-06 09:58:00,,Indoor Pet Camera (Wi-Fi),22502,537237.0,,50.82,50.82
2020-12-06 09:58:00,,,22086,537237.0,6.0,212.76,35.46
2020-12-06 09:58:00,,Nexgard Chew For Dogs,82484,537237.0,1.0,81.42,81.42
2020-12-06 09:58:00,,Pet Grooming Brush,20725,537237.0,1.0,25.26,25.26
2020-12-06 09:58:00,,Pet Odor Eliminator,84879,537237.0,3.0,57.42,19.14
2020-12-06 09:58:00,,Probiotic Supplements For Dogs,79321,537237.0,1.0,61.02,61.02
2020-12-06 09:58:00,,Rechargeable Pet Nail Grinder,22960,537237.0,1.0,50.82,50.82
2020-12-06 09:58:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,537237.0,5.0,49.8,9.96
2020-12-06 09:58:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537237.0,8.0,610.56,76.32
2020-12-06 10:03:00,16161,Earth Rated Dog Poop Bags,,537238.0,1.0,11.7,11.7
2020-12-06 10:05:00,18219,Dog And Puppy Pads,85123A,537239.0,1.0,17.7,17.7
2020-12-06 10:05:00,18219,,84879,537239.0,2.0,20.28,10.14
2020-12-06 10:08:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537240.0,2.0,101.64,50.82
2020-12-06 10:08:00,,Dog And Puppy Pads,85123A,537240.0,2.0,70.92,35.46
2020-12-06 10:08:00,,Earth Rated Dog Poop Bags,85099B,,1.0,25.26,25.26
2020-12-06 10:08:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537240.0,4.0,141.84,35.46
2020-12-06 10:08:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,537240.0,2.0,23.4,11.7
2020-12-06 10:08:00,,Nexgard Chew For Dogs,82484,537240.0,1.0,81.42,81.42
2020-12-06 10:08:00,,Pet Grooming Brush,20725,537240.0,1.0,25.26,25.26
2020-12-06 10:08:00,,Rechargeable Pet Nail Grinder,22960,537240.0,1.0,50.82,50.82
2020-12-06 10:08:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,537240.0,2.0,,9.96
2020-12-06 10:08:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537240.0,5.0,381.6,76.32
2020-12-06 10:19:00,14748,Dog And Puppy Pads,85123A,537242.0,1.0,17.7,17.7
2020-12-06 10:46:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,537252.0,6.0,30.6,5.1
2020-12-06 10:53:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,537253.0,5.0,25.5,5.1
2020-12-06 11:06:00,16210,Canned Cat Food,21137,537256.0,80.0,1627.2,20.34
2020-12-06 11:10:00,17691,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537257.0,1.0,17.7,17.7
2020-12-06 11:26:00,15039,,22114,537262.0,1.0,23.7,23.7
2020-12-06 11:26:00,15039,Earth Rated Dog Poop Bags,85099B,537262.0,2.0,23.4,11.7
2020-12-06 11:26:00,15039,Sheba Perfect Portions Pat Wet Cat Food,22197,537262.0,17.0,73.44,4.32
2020-12-06 11:26:00,,,22960,537265.0,1.0,25.5,25.5
2020-12-06 11:26:00,15919,Sheba Perfect Portions Pat Wet Cat Food,22197,537265.0,1.0,5.1,5.1
2020-12-06 11:37:00,13497,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537298.0,1.0,17.7,17.7
2020-12-06 11:38:00,15860,Dog And Puppy Pads,85123A,537301.0,1.0,17.7,17.7
2020-12-06 11:42:00,15304,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537313.0,1.0,76.5,76.5
2020-12-06 11:58:00,14344,Dog And Puppy Pads,85123A,537332.0,4.0,70.8,17.7
2020-12-06 11:58:00,14344,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,537332.0,1.0,,76.5
2020-12-06 12:06:00,16719,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537334.0,1.0,23.7,23.7
2020-12-06 12:06:00,16719,Dog And Puppy Pads,85123A,537334.0,1.0,17.7,17.7
,16719,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537334.0,1.0,17.7,17.7
2020-12-06 12:06:00,16719,Probiotic Supplements For Dogs,79321,537334.0,1.0,29.7,29.7
2020-12-06 12:15:00,15048,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537335.0,1.0,17.7,17.7
2020-12-06 12:21:00,15301,Pet Odor Eliminator,84879,537346.0,4.0,,10.14
2020-12-06 12:21:00,15301,Rechargeable Pet Nail Grinder,22960,537346.0,1.0,25.5,25.5
2020-12-06 12:23:00,12748,Earth Rated Dog Poop Bags,85099B,537354.0,1.0,11.7,11.7
2020-12-06 12:23:00,12748,Pet Grooming Brush,20725,537354.0,1.0,9.9,9.9
2020-12-06 12:23:00,14708,Canned Cat Food,21137,537350.0,4.0,81.36,20.34
2020-12-06 12:30:00,14825,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537359.0,2.0,35.4,17.7
2020-12-06 12:34:00,17596,Pet Odor Eliminator,84879,537362.0,2.0,20.28,10.14
2020-12-06 12:38:00,15078,Earth Rated Dog Poop Bags,85099B,537365.0,4.0,46.8,11.7
2020-12-06 12:38:00,15078,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,537365.0,2.0,23.4,11.7
2020-12-06 12:38:00,15078,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,537365.0,1.0,76.5,76.5
2020-12-06 12:41:00,17860,Earth Rated Dog Poop Bags,85099B,537369.0,1.0,11.7,11.7
2020-12-06 12:44:00,13155,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537370.0,1.0,17.7,17.7
2020-12-06 12:52:00,16919,Earth Rated Dog Poop Bags,85099B,537372.0,1.0,11.7,11.7
2020-12-06 12:52:00,16919,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,537372.0,1.0,11.7,11.7
2020-12-06 12:55:00,14487,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,0.0,0.0,76.5
2020-12-06 12:55:00,17019,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537375.0,1.0,17.7,17.7
2020-12-06 12:55:00,17259,Sheba Perfect Portions Pat Wet Cat Food,22197,537374.0,1.0,5.1,5.1
,16710,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537382.0,1.0,23.7,
2020-12-06 13:13:00,16710,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537382.0,1.0,17.7,17.7
2020-12-06 13:17:00,16550,Sheba Perfect Portions Pat Wet Cat Food,22197,,0.0,0.0,5.1
2020-12-06 13:21:00,15984,,22086,537384.0,1.0,17.7,17.7
2020-12-06 13:22:00,14487,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537385.0,1.0,76.5,76.5
2020-12-06 13:34:00,13468,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537387.0,1.0,23.7,23.7
2020-12-06 13:34:00,13468,Nexgard Chew For Dogs,82484,537387.0,1.0,38.7,38.7
2020-12-06 13:34:00,13468,Probiotic Supplements For Dogs,79321,537387.0,1.0,29.7,29.7
2020-12-06 13:34:00,13468,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537387.0,1.0,76.5,76.5
2020-12-06 13:35:00,17682,Dog And Puppy Pads,85123A,537388.0,2.0,35.4,17.7
2020-12-06 13:35:00,17682,Pet Grooming Brush,20725,,4.0,39.6,9.9
2020-12-06 13:41:00,17757,Indoor Pet Camera (Wi-Fi),22502,537389.0,1.0,35.7,35.7
2020-12-06 13:41:00,17757,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537389.0,2.0,35.4,17.7
2020-12-06 13:41:00,17757,Sheba Perfect Portions Pat Wet Cat Food,22197,537389.0,2.0,10.2,5.1
2020-12-06 13:53:00,16550,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537391.0,2.0,35.4,17.7
2020-12-06 13:53:00,16550,Sheba Perfect Portions Pat Wet Cat Food,22197,,5.0,25.5,5.1
2020-12-06 13:53:00,16550,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537391.0,1.0,76.5,76.5
2020-12-06 13:58:00,17068,Earth Rated Dog Poop Bags,85099B,537392.0,1.0,,11.7
2020-12-06 13:58:00,17068,Pet Grooming Brush,20725,537392.0,1.0,9.9,9.9
2020-12-06 13:59:00,13089,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537393.0,4.0,82.8,20.7
2020-12-06 13:59:00,13089,Dog And Puppy Pads,85123A,537393.0,6.0,91.8,15.3
2020-12-06 13:59:00,13089,Pet Odor Eliminator,84879,537393.0,8.0,,10.14
2020-12-06 14:00:00,13089,Rechargeable Pet Nail Grinder,22960,537394.0,1.0,25.5,25.5
2020-12-06 14:05:00,15356,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,,,23.7,23.7
2020-12-06 14:05:00,15356,Dog And Puppy Pads,85123A,537395.0,1.0,17.7,17.7
2020-12-06 14:05:00,15356,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537395.0,1.0,17.7,17.7
2020-12-06 14:08:00,17223,Pet Odor Eliminator,84879,537396.0,1.0,,10.14
2020-12-06 14:08:00,17223,Pet Odor Eliminator,,,2.0,20.28,10.14
2020-12-06 14:19:00,16817,,22086,537397.0,,35.4,17.7
2020-12-06 14:36:00,17191,Dog And Puppy Pads,,537400.0,1.0,17.7,17.7
2020-12-06 14:36:00,17191,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537400.0,1.0,17.7,17.7
2020-12-06 14:36:00,17191,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537400.0,1.0,76.5,76.5
2020-12-06 14:51:00,17841,,22114,537405.0,1.0,23.7,23.7
2020-12-06 14:51:00,17841,Nexgard Chew For Dogs,82484,537405.0,1.0,38.7,38.7
2020-12-06 14:51:00,17841,Probiotic Supplements For Dogs,79321,537405.0,5.0,127.5,25.5
2020-12-06 15:00:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537409.0,2.0,47.4,23.7
2020-12-06 15:00:00,15194,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,537409.0,1.0,76.5,76.5
2020-12-06 15:09:00,16654,Rechargeable Pet Nail Grinder,22960,537415.0,1.0,25.5,25.5
2020-12-06 15:09:00,16861,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-1.0,-17.7,
2020-12-06 15:12:00,13481,Rechargeable Pet Nail Grinder,22960,,0.0,0.0,25.5
2020-12-06 15:13:00,17884,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537418.0,1.0,17.7,17.7
2020-12-06 15:14:00,13495,Dog And Puppy Pads,85123A,537419.0,6.0,91.8,15.3
2020-12-06 15:18:00,17519,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537420.0,1.0,27.9,27.9
2020-12-06 15:18:00,17519,Rechargeable Pet Nail Grinder,22960,537420.0,1.0,25.5,25.5
2020-12-06 15:25:00,17218,Pet Odor Eliminator,84879,537421.0,2.0,20.28,10.14
2020-12-06 15:25:00,17218,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537421.0,1.0,76.5,76.5
2020-12-06 15:35:00,15602,Dog And Puppy Pads,85123A,537424.0,1.0,17.7,17.7
2020-12-06 15:38:00,17320,Nexgard Chew For Dogs,82484,537428.0,2.0,66.6,33.3
,12913,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,537433.0,14.0,214.2,15.3
2020-12-06 16:36:00,,Pet Odor Eliminator,84879,537433.0,2.0,20.28,10.14
2020-12-06 16:57:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537434.0,1.0,50.82,
2020-12-06 16:57:00,,,,537434.0,3.0,106.38,35.46
2020-12-06 16:57:00,,Indoor Pet Camera (Wi-Fi),22502,537434.0,1.0,50.82,50.82
2020-12-06 16:57:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,4.0,141.84,35.46
2020-12-06 16:57:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537434.0,2.0,101.64,50.82
2020-12-06 16:57:00,,Pet Grooming Brush,20725,537434.0,1.0,25.26,25.26
2020-12-06 16:57:00,,Rechargeable Pet Nail Grinder,22960,537434.0,1.0,50.82,50.82
2020-12-06 16:57:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,537434.0,4.0,,9.96
2020-12-06 16:57:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537434.0,1.0,152.94,152.94
2020-12-06 16:57:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537434.0,6.0,457.92,
2020-12-06 17:16:00,17869,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,537440.0,,27.9,27.9
2020-12-06 17:26:00,13564,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,537441.0,1.0,23.7,23.7
2020-12-06 17:26:00,13564,,22086,,1.0,17.7,17.7
2020-12-06 17:26:00,13564,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,537441.0,1.0,76.5,76.5
,18055,Dog And Puppy Pads,85123A,537446.0,1.0,17.7,17.7
2020-12-07 09:51:00,17511,Dog And Puppy Pads,85123A,537457.0,6.0,91.8,
2020-12-07 09:51:00,17511,Nexgard Chew For Dogs,82484,537457.0,2.0,66.6,33.3
2020-12-07 09:51:00,17511,,84879,537457.0,27.0,234.9,8.7
2020-12-07 10:04:00,17616,Dog And Puppy Pads,85123A,537460.0,22.0,336.6,15.3
2020-12-07 10:06:00,15649,Probiotic Supplements For Dogs,79321,537461.0,20.0,510.0,25.5
